division	team_name	first_name	last_name	height	year
mens-d1	Tennessee Tech	Hagan	Preston	6'3"	Fr
mens-d1	Tennessee Tech	Grant	Slatten	6'5"	Sr
mens-d1	Tennessee Tech	Mekhi	Turner	6'8"	So
mens-d1	Tennessee Tech	Owen	Varnado	6'5"	Sr
mens-d1	Tennessee Tech	Jacobe	Whitted	6'7"	Fr
mens-d1	Texas A&M	Ruben	Dominguez	6'6"	So
mens-d1	The Citadel	Sola	Adebisi	6'7"	Sr
mens-d1	The Citadel	Aidan	Alexander	6'4"	Fr
mens-d1	The Citadel	Logan	Applegate	6'2"	Sr
mens-d1	The Citadel	Cassius	Bonjasky	6'7"	Jr
mens-d1	The Citadel	Keynan	Davis	6'5"	Jr
mens-d1	The Citadel	Simeon	German	6'10"	Sr
mens-d1	The Citadel	Marcos	Gonzales	6'3"	Fr
mens-d1	The Citadel	Jameson	Heck	5'7"	Fr
mens-d1	The Citadel	Gabe	Hernandez	5'11"	Jr
mens-d1	The Citadel	Rowan	Irelan	6'3"	So
mens-d1	The Citadel	Dante	Kearse	6'4"	So
mens-d1	The Citadel	Carter	Kingsbury	6'5"	Jr
mens-d1	The Citadel	Logan	Menefee	6'10"	Fr
mens-d1	The Citadel	Christian	Moore	6'6"	So
mens-d1	The Citadel	Eze	Wali	6'1"	So
mens-d1	The Citadel	Jack	Walter	6'2"	Fr
mens-d1	The Citadel	Braxton	Williams	6'6"	Sr
mens-d1	The Citadel	Chase	Williams	6'8"	Fr
mens-d1	Toledo	Will	James, Jr	6'4"	Fr
mens-d1	Towson	Jaiden	Cole	6'4"	Jr
mens-d1	Towson	Tyler	Coleman	6'7"	Sr
mens-d1	Towson	Ryan	Conway	6'1"	Sr
mens-d1	Towson	Jack	Doumbia	6'6"	Sr
mens-d1	Towson	Caleb	Embeya	6'9"	So
mens-d1	Towson	Chike	Ndefo	6'7"	Fr
mens-d1	Towson	Abdou	Samb	6'8"	Sr
mens-d1	Towson	Tyler	Schmidt	6'3"	Sr
mens-d1	Towson	Mor	Seck	7'1"	Sr
mens-d1	Towson	Ryan	Skerry	6'4"	Jr
mens-d1	Towson	Tyler	Tejada	6'9"	Jr
mens-d1	Towson	Dylan	Williamson	6'1"	Jr
mens-d1	Towson	Jaquan	Womack	6'6"	Fr
mens-d1	UAlbany	Zach	Matulu	6'4"	So
mens-d1	UAlbany	Nasir	Muhammad	6'1"	Jr
mens-d1	UC Davis	Abdullah	Amzil	6'7"	Fr
mens-d1	UC Davis	Isaiah	Chappell	6'9"	So
mens-d1	UC Davis	Nils	Cooper	6'6"	Jr
mens-d1	UC Davis	Carl	Daughtery Jr	6'3"	Sr
mens-d1	UC Davis	Brayden	Fagbemi	6'0"	Jr
mens-d1	UC Davis	Cyril	Franklin Jr	6'5"	So
mens-d1	UC Davis	Jonathan	Noudjihidi	6'11"	Jr
mens-d1	UC Davis	Chase	Rawlins	6'5"	Fr
mens-d1	UC Davis	Niko	Rocak	6'9"	Sr
mens-d1	UC Davis	Connor	Sevilla	6'0"	Jr
mens-d1	UC Davis	Jalen	Stokes	6'5"	Fr
mens-d1	UC Davis	Omer	Suljanovic	6'8"	Fr
mens-d1	UC Davis	Marcus	Wilson	6'3"	Fr
mens-d1	UC Irvine	Tishan	Ahir	6'0"	So
mens-d1	UC Irvine	Harrison	Carrington	6'7"	Jr
mens-d1	UC Irvine	Elijah	Chol	7'0"	Jr
mens-d1	UC Irvine	Jurian	Dixon	6'4"	So
mens-d1	UC Irvine	Ben	Egbo	6'4"	So
mens-d1	UC Irvine	Nes	Emeneke	6'10"	Fr
mens-d1	UC Irvine	Kyle	Evans	6'10"	Sr
mens-d1	UC Irvine	Andre	Henry	6'4"	Sr
mens-d1	UC Irvine	Tama	Isaac	6'2"	Fr
mens-d1	UC Irvine	Jovan	Jester Jr	6'4"	Fr
mens-d1	UC Irvine	Akiva	McBirney-Griffin	6'9"	Jr
mens-d1	UC Irvine	Derin	Saran	6'5"	So
mens-d1	UC Riverside	Jailen	Daniel-Dalton	6'6"	Sr
mens-d1	UC Riverside	Dylan	Godfrey	6'8"	Jr
mens-d1	UC Riverside	Osiris	Grady	6'9"	Jr
mens-d1	UC Riverside	Andrew	Henderson	6'5"	Sr
mens-d1	UC Riverside	Denzel	Hines	6'6"	Jr
mens-d1	UC Riverside	Tyler	Jones	6'2"	So
mens-d1	UC Riverside	BJ	Kolly	6'10"	Sr
mens-d1	UC Riverside	De'Undrae	Perteete	6'5"	So
mens-d1	UC Riverside	EJ	Spillman	6'4"	Fr
mens-d1	UC Riverside	Daniel	Tobiloba	7'0"	Jr
mens-d1	UC Riverside	Ben	Waller	6'6"	Fr
mens-d1	UC Riverside	Marqui	Worthy	6'4"	Jr
mens-d1	UCF	Zachary	Johnson	6'6"	Fr
mens-d1	UConn	UroÅ¡	PaunoviÄ‡	6'3"	Jr
mens-d1	UIC	Rashund	Washington Jr	6'5"	Fr
mens-d1	UIW	Davion	Bailey	6'4"	Sr
mens-d1	UIW	Drew	Barbee	6'5"	So
mens-d1	UIW	Love	Bettis	5'11"	Sr
mens-d1	UIW	Amani	Drummond	6'1"	Sr
mens-d1	UIW	Marcus	Glover	6'8"	Jr
mens-d1	UIW	Esteban	Mann	6'7"	Jr
mens-d1	UIW	Jordan	Pyke	6'7"	Jr
mens-d1	UIW	Harrison	Reede	6'1"	So
mens-d1	UIW	Lewis	Rowe	6'10"	Sr
mens-d1	UIW	Tyler	Simon	6'5"	Sr
mens-d1	UIW	Tahj	Staveskie	6'1"	Sr
mens-d1	UIW	Mihael	Tomic	6'9"	Fr
mens-d1	UIW	Jayden	Williams	6'9"	So
mens-d1	UIW	Harold	Woods	6'5"	Sr
mens-d1	ULM	William	Ball	6'3"	Fr
mens-d1	ULM	Ayomide	Bamisile	6'7"	So
mens-d1	ULM	Lavell	Brodnex	6'5"	Sr
mens-d1	ULM	Cam	Campbell	6'3"	So
mens-d1	ULM	Micah	Caster	6'2"	So
mens-d1	ULM	Dylan	Diaz	6'2"	Jr
mens-d1	ULM	Przemek	Hartman	6'9"	Fr
mens-d1	ULM	Alex	Huguet Carrasco	6'7"	Fr
mens-d1	ULM	Krystian	Lewis	6'3"	So
mens-d1	ULM	Alex	Molofeev	6'5"	Fr
mens-d1	ULM	MJ	Russell	6'3"	Jr
mens-d1	ULM	Renars	Sondors	6'9"	So
mens-d1	ULM	Ajay	Tew	6'11"	Jr
mens-d1	UMBC	DJ	Armstrong	6'4"	Sr
mens-d1	UMBC	Jose Roberto	Tanchyn	6'10"	Jr
mens-d1	UNC Greensboro	Donald	Whitehead, Jr	5'10"	Sr
mens-d1	UNI	Leon	Bond III	6'5"	Jr
mens-d1	UNI	Trey	Campbell	6'4"	Sr
mens-d1	UNI	Chase	Courbat	6'10"	Sr
mens-d1	UNI	Ismael	Diouf	6'9"	Sr
mens-d1	UNI	Will	Hornseth	6'8"	So
mens-d1	UNI	Geon	Hutchins	6'4"	Fr
mens-d1	UNI	Hunter	Jacobson	6'1"	Jr
mens-d1	UNI	Kyle	Pock	6'6"	Jr
mens-d1	UNI	Ben	Schwieger	6'8"	Sr
mens-d1	UNI	Tristan	Smith	6'6"	Sr
mens-d1	UNI	RJ	Taylor	5'11"	Jr
mens-d1	UNI	Max	Weisbrod	6'4"	Sr
mens-d1	UT Arlington	Casmir	Chavis	6'2"	So
mens-d1	UT Martin	Andrija	BukumiroviÄ‡	6'7"	Jr
mens-d1	UT Martin	Filip	RadakoviÄ‡	6'7"	So
mens-d1	UTEP	Trey	Horton	6'5"	Jr
mens-d1	Utah	Jahki	Howard	6'7"	So
mens-d1	Utah	Elijah	Moore	6'4"	So
mens-d1	Utah St.	MJ	Collins	6'4"	Sr
mens-d1	Utah Tech	Samuel	Ariyibi	6'8"	Sr
mens-d1	Utah Tech	Britton	Berrett	6'5"	Sr
mens-d1	Utah Tech	Noah	Bolanga	6'8"	So
mens-d1	Utah Tech	Tanner	Davis	6'5"	Fr
mens-d1	Utah Tech	Dario	Domingos	6'7"	Sr
mens-d1	Utah Tech	Dallin	Grant	6'8"	So
mens-d1	Utah Tech	Boston	Harker	6'4"	Jr
mens-d1	Utah Tech	Jusaun	Holt	6'7"	Sr
mens-d1	Utah Tech	Madiba	Owona	6'4"	So
mens-d1	Utah Tech	Ethan	Potter	6'8"	Sr
mens-d1	Utah Tech	Chance	Trujillo	6'4"	So
mens-d1	Utah Tech	Preston	Vandermyde	6'5"	So
mens-d1	Utah Valley	Isaac	Davis	6'8"	So
mens-d1	Utah Valley	Isaac	Hawkins	6'10"	Jr
mens-d1	Utah Valley	Tyler	Hendricks	6'6"	Jr
mens-d1	Utah Valley	Jackson	Holcombe	6'7"	So
mens-d1	Utah Valley	Braden	Housley	6'4"	So
mens-d1	Utah Valley	Joul	Karram	6'11"	So
mens-d1	Utah Valley	Trevan	Leonhardt	6'4"	Jr
mens-d1	Utah Valley	Tyler	Medaris	6'7"	Fr
mens-d1	Utah Valley	AJ	Riggs	6'3"	So
mens-d1	Utah Valley	Noah	Taitz	6'4"	Sr
mens-d1	Utah Valley	Sherman	Weatherspoon IV	6'3"	Jr
mens-d1	Utah Valley	Tyler	Weaver	6'7"	Fr
mens-d1	Utah Valley	Hayden	Welling	6'9"	Sr
mens-d1	VCU	Michael	Belle	6'8"	Jr
mens-d1	VCU	Lazar	Djokovic	6'11"	Jr
mens-d1	VCU	Jordann	Dumont	6'8"	So
mens-d1	VCU	Barry	Evans	6'8"	Sr
mens-d1	VCU	Christian	Fermin	6'10"	Sr
mens-d1	VCU	Terrence	Hill Jr	6'3"	So
mens-d1	VCU	Brandon	Jennings	6'4"	So
mens-d1	VCU	Nyk	Lewis	6'1"	Fr
mens-d1	VCU	Keyshawn	Mitchell	6'11"	Jr
mens-d1	VCU	Ahmad	Nowell	6'0"	So
mens-d1	VCU	Jordan	Tillery	6'5"	Fr
mens-d1	VCU	Jadrian	Tracey	6'6"	Sr
mens-d1	VCU	Tyrell	Ward	6'6"	Jr
mens-d1	VMI	Mario	Tatum, Jr	6'3"	Fr
mens-d1	Valparaiso	Mark	Brown	6'0"	Jr
mens-d1	Villanova	Christian	Jeffrey	6'3"	Fr
mens-d1	Virginia	Johann	Gruenloh	7'0"	Fr
mens-d1	Wagner	Bryan	Akanmu	6'6"	Jr
mens-d1	Wagner	Makhai	Anderson	6'6"	So
mens-d1	Wagner	John	Awoke	6'3"	Jr
mens-d1	Wagner	Jaden	Baker	6'2"	Sr
mens-d1	Wagner	Binael	Basil	6'7"	So
mens-d1	Wagner	Elijah	Brown	6'4"	Fr
mens-d1	Wagner	Michael	Cooper	6'6"	Jr
mens-d1	Wagner	Huascar	Cuevas	5'11"	Jr
mens-d1	Wagner	Zavier	Fitch	6'7"	So
mens-d1	Wagner	Travis	Gray	6'5"	Sr
mens-d1	Wagner	Nick	Jones	6'2"	Jr
mens-d1	Wagner	Eddie	Placer	6'5"	Jr
mens-d1	Wagner	Sam	Smith	6'6"	Sr
mens-d1	Washington	Brandon	Roy Jr	6'2"	Fr
mens-d1	Washington St.	Ace	Glass lll	6'3"	Fr
mens-d1	Western Caro.	Abdulai Fanta	Kabba	7'0"	So
mens-d1	Western Ky.	Armelo	Boone	6'4"	Fr
mens-d1	Western Ky.	Noah	Boyde	7'0"	Sr
mens-d1	Western Ky.	Jack	Edelen	5'10"	Jr
mens-d1	Western Ky.	LJ	Hackman	6'3"	Jr
mens-d1	Western Ky.	Cam	Haffner	6'2"	Sr
mens-d1	Western Ky.	Blaise	Keita	6'11"	Sr
mens-d1	Western Ky.	Teagan	Moore	6'5"	So
mens-d1	Western Ky.	Terrion	Murdix	6'1"	Sr
mens-d1	Western Ky.	Ryan	Myers	6'1"	Sr
mens-d1	Western Ky.	Grant	Newell	6'9"	Sr
mens-d1	Western Ky.	Leeroy	Odiahi	6'11"	Sr
mens-d1	Western Ky.	Bryant	Selebangue	6'8"	Sr
mens-d1	Western Ky.	Louie	Semona	6'8"	Jr
mens-d1	Western Ky.	Cade	Stinnett	6'3"	Jr
mens-d1	Western Ky.	Kade	Unseld	6'5"	Fr
mens-d1	Western Mich.	Sharod	Barnes	6'2"	Fr
mens-d1	Western Mich.	Jayden	Brewer	6'6"	Sr
mens-d1	Western Mich.	Max	Burton	6'10"	Jr
mens-d1	Western Mich.	Nicholas	Errica	6'3"	Fr
mens-d1	Western Mich.	Jalen	Griffith	5'10"	Jr
mens-d1	Western Mich.	Trey	Lewis	6'6"	Jr
mens-d1	Western Mich.	Declan	Peterson	6'11"	Sr
mens-d1	Western Mich.	EJ	Ryans	6'3"	So
mens-d1	Western Mich.	Junior	Sileu	6'10"	Fr
mens-d1	Western Mich.	Michael	Sulaka	6'9"	So
mens-d1	Western Mich.	Brady	Swartz	6'7"	Fr
mens-d1	Western Mich.	Carson	Vis	6'3"	Fr
mens-d1	Western Mich.	Hudson	Ward	6'7"	So
mens-d1	Western Mich.	Justice	Williams	6'4"	Sr
mens-d1	William & Mary	Ryan	Jackson, Jr	6'6"	So
mens-d1	Winthrop	Daylen	Berry	6'4"	Sr
mens-d1	Winthrop	Pharell	Boyogueno	6'6"	Sr
mens-d1	Winthrop	Cam	Christy	6'4"	Sr
mens-d1	Winthrop	Kody	Clouet	6'5"	Sr
mens-d1	Winthrop	Logan	Duncomb	6'10"	Sr
mens-d1	Winthrop	Tai	Hamilton	6'10"	Jr
mens-d1	Winthrop	Henry	Harrison	5'11"	Jr
mens-d1	Winthrop	Seifeldin	Hendawy	6'8"	So
mens-d1	Winthrop	Tommy	Kamarad	6'8"	Sr
mens-d1	Winthrop	Josh	Meo	6'4"	Sr
mens-d1	Winthrop	Edward	Nnamoko	6'10"	Sr
mens-d1	Winthrop	Kareem	Rozier	5'9"	Sr
mens-d1	Winthrop	Braylhan	Thomas	6'6"	So
mens-d1	Winthrop	Isaiah	Wilson	6'1"	Sr
mens-d1	Wofford	Grayson	Collins	5'11"	So
mens-d1	Wofford	Luke	Flynn	6'1"	So
mens-d1	Wofford	Kahmare	Holmes	6'3"	So
mens-d1	Wofford	Nils	Machowski	6'3"	Jr
mens-d1	Wofford	Davis	Miller	6'3"	Jr
mens-d1	Wofford	Maximo	Ortega	6'2"	Fr
mens-d1	Wofford	Callum	Richard	6'10"	Jr
mens-d1	Wofford	Cannon	Richards	6'7"	So
mens-d1	Wofford	Brendan	Rigsbee	6'2"	Jr
mens-d1	Wofford	Rex	Stirling	6'8"	Jr
mens-d1	Wofford	Brian	Sumpter	6'8"	Fr
mens-d1	Wofford	Jayden	Tyler	5'10"	Fr
mens-d1	Wofford	Cayden	Vasko	6'6"	Jr
mens-d1	Wofford	Chace	Watley	6'2"	Fr
mens-d1	Wyoming	Simm	Saadi	6'9"	Fr
mens-d1	Xavier	Roddie	Anderson III	6'3"	Sr
mens-d1	Xavier	Filip	Borovicanin	6'9"	Sr
mens-d1	Xavier	Tre	Carroll	6'8"	Sr
mens-d1	Xavier	Malik	Messina-Moore	6'5"	Sr
mens-d1	Xavier	Jovan	Milicevic	6'10"	So
mens-d1	Xavier	Pape	N'Diaye	7'0"	So
mens-d1	Xavier	Mier	Panoam	6'2"	Jr
mens-d1	Xavier	Anthony	Robinson	6'10"	So
mens-d1	Xavier	Ian	Sabourin	6'4"	Sr
mens-d1	Xavier	Isaiah	Walker	6'5"	Sr
mens-d1	Xavier	Michael	Wolf	6'1"	Sr
mens-d1	Xavier	All	Wright	6'3"	So
mens-d1	Yale	Courtney	Wallace Jr	6'2"	Fr
mens-d1	Youngstown St.	Derrick	Anderson	6'1"	Sr
mens-d1	Youngstown St.	Rontavious	Blackshear	6'6"	Jr
mens-d1	Youngstown St.	Cris	Carroll	6'6"	Sr
mens-d1	Youngstown St.	Bryson	Dawkins	6'2"	Sr
mens-d1	Youngstown St.	Jaiden	Haynes	6'3"	Fr
mens-d1	Youngstown St.	Andrew	King	6'3"	Jr
mens-d1	Youngstown St.	Jason	Nelson	5'10"	Sr
mens-d1	Youngstown St.	Cam	Polak	6'2"	Sr
mens-d1	Youngstown St.	Tyler	Robinett	6'8"	Sr
mens-d1	Youngstown St.	Rich	Rolf	6'7"	Jr
mens-d1	Youngstown St.	Vladimer	Salaridze	6'7"	Sr
mens-d1	Youngstown St.	Shaheed	Solebo	6'4"	Fr
mens-d1	Youngstown St.	Imanuel	Zorgvol	7'0"	Sr

