division,team_name,first_name,last_name,height,year
mens-d1,The Citadel,Chase,Williams,,
mens-d1,Toledo,Will,"James, Jr.",,
mens-d1,Towson,Jaiden,Cole,,
mens-d1,Towson,Tyler,Coleman,,
mens-d1,Towson,Ryan,Conway,,
mens-d1,Towson,Jack,Doumbia,,
mens-d1,Towson,Caleb,Embeya,,
mens-d1,Towson,Chike,Ndefo,,
mens-d1,Towson,Abdou,Samb,,
mens-d1,Towson,Tyler,Schmidt,,
mens-d1,Towson,Mor,Seck,,
mens-d1,Towson,Ryan,Skerry,,
mens-d1,Towson,Tyler,Tejada,,
mens-d1,Towson,Dylan,Williamson,,
mens-d1,Towson,Jaquan,Womack,,
mens-d1,UAlbany,Zach,Matulu,,
mens-d1,UAlbany,Nasir,Muhammad,,
mens-d1,UC Davis,Abdullah,Amzil,,
mens-d1,UC Davis,Isaiah,Chappell,,
mens-d1,UC Davis,Nils,Cooper,,
mens-d1,UC Davis,Carl,Daughtery Jr.,,
mens-d1,UC Davis,Brayden,Fagbemi,,
mens-d1,UC Davis,Cyril,Franklin Jr.,,
mens-d1,UC Davis,Jonathan,Noudjihidi,,
mens-d1,UC Davis,Chase,Rawlins,,
mens-d1,UC Davis,Niko,Rocak,,
mens-d1,UC Davis,Connor,Sevilla,,
mens-d1,UC Davis,Jalen,Stokes,,
mens-d1,UC Davis,Omer,Suljanovic,,
mens-d1,UC Davis,Marcus,Wilson,,
mens-d1,UC Irvine,Tishan,Ahir,,
mens-d1,UC Irvine,Harrison,Carrington,,
mens-d1,UC Irvine,Elijah,Chol,,
mens-d1,UC Irvine,Jurian,Dixon,,
mens-d1,UC Irvine,Ben,Egbo,,
mens-d1,UC Irvine,Nes,Emeneke,,
mens-d1,UC Irvine,Kyle,Evans,,
mens-d1,UC Irvine,Andre,Henry,,
mens-d1,UC Irvine,Tama,Isaac,,
mens-d1,UC Irvine,Jovan,Jester Jr.,,
mens-d1,UC Irvine,Akiva,McBirney-Griffin,,
mens-d1,UC Irvine,Derin,Saran,,
mens-d1,UC Riverside,Jailen,Daniel-Dalton,,
mens-d1,UC Riverside,Dylan,Godfrey,,
mens-d1,UC Riverside,Osiris,Grady,,
mens-d1,UC Riverside,Andrew,Henderson,,
mens-d1,UC Riverside,Denzel,Hines,,
mens-d1,UC Riverside,Tyler,Jones,,
mens-d1,UC Riverside,BJ,Kolly,,
mens-d1,UC Riverside,De'Undrae,Perteete,,
mens-d1,UC Riverside,EJ,Spillman,,
mens-d1,UC Riverside,Daniel,Tobiloba,,
mens-d1,UC Riverside,Ben,Waller,,
mens-d1,UC Riverside,Marqui,Worthy,,
mens-d1,UCF,Zachary,Johnson,,
mens-d1,UConn,Uroš,Paunović,,
mens-d1,UIC,Rashund,Washington Jr,,
mens-d1,UIW,Davion,Bailey,,
mens-d1,UIW,Drew,Barbee,,
mens-d1,UIW,Love,Bettis,,
mens-d1,UIW,Amani,Drummond,,
mens-d1,UIW,Marcus,Glover,,
mens-d1,UIW,Esteban,Mann,,
mens-d1,UIW,Jordan,Pyke,,
mens-d1,UIW,Harrison,Reede,,
mens-d1,UIW,Lewis,Rowe,,
mens-d1,UIW,Tyler,Simon,,
mens-d1,UIW,Tahj,Staveskie,,
mens-d1,UIW,Mihael,Tomic,,
mens-d1,UIW,Jayden,Williams,,
mens-d1,UIW,Harold,Woods,,
mens-d1,ULM,William,Ball,,
mens-d1,ULM,Lavell,Brodnex,,
mens-d1,ULM,Cam,Campbell,,
mens-d1,ULM,Micah,Caster,,
mens-d1,ULM,Brady,Craig,,
mens-d1,ULM,Dylan,Diaz,,
mens-d1,ULM,Przemek,Hartman,,
mens-d1,ULM,Alex,Huguet Carrasco,,
mens-d1,ULM,Krystian,Lewis,,
mens-d1,ULM,Alex,Molofeev,,
mens-d1,ULM,MJ,Russell,,
mens-d1,ULM,Renars,Sondors,,
mens-d1,ULM,Ajay,Tew,,
mens-d1,UMBC,DJ,Armstrong,,
mens-d1,UMBC,Jose Roberto,Tanchyn,,
mens-d1,UNC Greensboro,Donald,"Whitehead, Jr.",,
mens-d1,UNI,Leon,Bond III,,
mens-d1,UNI,Trey,Campbell,,
mens-d1,UNI,Chase,Courbat,,
mens-d1,UNI,Ismael,Diouf,,
mens-d1,UNI,Will,Hornseth,,
mens-d1,UNI,Geon,Hutchins,,
mens-d1,UNI,Hunter,Jacobson,,
mens-d1,UNI,Kyle,Pock,,
mens-d1,UNI,Ben,Schwieger,,
mens-d1,UNI,Tristan,Smith,,
mens-d1,UNI,RJ,Taylor,,
mens-d1,UNI,Max,Weisbrod,,
mens-d1,UT Arlington,Casmir,Chavis,,
mens-d1,UT Martin,Andrija,Bukumirović,,
mens-d1,UT Martin,Filip,Radaković,,
mens-d1,UTEP,Trey,Horton,,
mens-d1,Utah,Jahki,Howard,,
mens-d1,Utah,Elijah,Moore,,
mens-d1,Utah St.,MJ,Collins,,
mens-d1,Utah Tech,Samuel,Ariyibi,,
mens-d1,Utah Tech,Britton,Berrett,,
mens-d1,Utah Tech,Noah,Bolanga,,
mens-d1,Utah Tech,Tanner,Davis,,
mens-d1,Utah Tech,Dario,Domingos,,
mens-d1,Utah Tech,Dallin,Grant,,
mens-d1,Utah Tech,Boston,Harker,,
mens-d1,Utah Tech,Jusaun,Holt,,
mens-d1,Utah Tech,Madiba,Owona,,
mens-d1,Utah Tech,Ethan,Potter,,
mens-d1,Utah Tech,Chance,Trujillo,,
mens-d1,Utah Tech,Preston,Vandermyde,,
mens-d1,Utah Valley,Isaac,Davis,,
mens-d1,Utah Valley,Isaac,Hawkins,,
mens-d1,Utah Valley,Tyler,Hendricks,,
mens-d1,Utah Valley,Jackson,Holcombe,,
mens-d1,Utah Valley,Braden,Housley,,
mens-d1,Utah Valley,Joul,Karram,,
mens-d1,Utah Valley,Trevan,Leonhardt,,
mens-d1,Utah Valley,Tyler,Medaris,,
mens-d1,Utah Valley,AJ,Riggs,,
mens-d1,Utah Valley,Noah,Taitz,,
mens-d1,Utah Valley,Sherman,Weatherspoon IV,,
mens-d1,Utah Valley,Tyler,Weaver,,
mens-d1,Utah Valley,Hayden,Welling,,
mens-d1,VCU,Michael,Belle,,
mens-d1,VCU,Lazar,Djokovic,,
mens-d1,VCU,Jordann,Dumont,,
mens-d1,VCU,Barry,Evans,,
mens-d1,VCU,Christian,Fermin,,
mens-d1,VCU,Terrence,Hill Jr.,,
mens-d1,VCU,Brandon,Jennings,,
mens-d1,VCU,Nyk,Lewis,,
mens-d1,VCU,Keyshawn,Mitchell,,
mens-d1,VCU,Ahmad,Nowell,,
mens-d1,VCU,Jordan,Tillery,,
mens-d1,VCU,Jadrian,Tracey,,
mens-d1,VCU,Tyrell,Ward,,
mens-d1,VMI,Mario,"Tatum, Jr.",,
mens-d1,Valparaiso,Mark,Brown,,
mens-d1,Villanova,Christian,Jeffrey,,
mens-d1,Virginia,Johann,Gruenloh,,
mens-d1,Wagner,Bryan,Akanamu,,
mens-d1,Wagner,Makhai,Anderson,,
mens-d1,Wagner,John,Awoke,,
mens-d1,Wagner,Jaden,Baker,,
mens-d1,Wagner,Binael,Basil,,
mens-d1,Wagner,Elijah,Brown,,
mens-d1,Wagner,Michael,Cooper,,
mens-d1,Wagner,Huascar,Cuevas,,
mens-d1,Wagner,Zavier,Fitch,,
mens-d1,Wagner,Nick,Jones,,
mens-d1,Wagner,Eddie,Placer,,
mens-d1,Wagner,Sam,Smith,,
mens-d1,Washington,Brandon,Roy Jr,,
mens-d1,Washington St.,Ace,Glass lll,,
mens-d1,West Ga.,Matija,Žužić,,
mens-d1,Western Caro.,Abdulai Fanta,Kabba,,
mens-d1,Western Ky.,Armelo,Boone,,
mens-d1,Western Ky.,Noah,Boyde,,
mens-d1,Western Ky.,Jack,Edelen,,
mens-d1,Western Ky.,LJ,Hackman,,
mens-d1,Western Ky.,Cam,Haffner,,
mens-d1,Western Ky.,Blaise,Keita,,
mens-d1,Western Ky.,Teagan,Moore,,
mens-d1,Western Ky.,Terrion,Murdix,,
mens-d1,Western Ky.,Ryan,Myers,,
mens-d1,Western Ky.,Grant,Newell,,
mens-d1,Western Ky.,Leeroy,Odiahi,,
mens-d1,Western Ky.,Bryant,Selebangue,,
mens-d1,Western Ky.,Louie,Semona,,
mens-d1,Western Ky.,Cade,Stinnett,,
mens-d1,Western Ky.,Kade,Unseld,,
mens-d1,Western Mich.,Sharod,Barnes,,
mens-d1,Western Mich.,Jayden,Brewer,,
mens-d1,Western Mich.,Max,Burton,,
mens-d1,Western Mich.,Nicholas,Errica,,
mens-d1,Western Mich.,Jalen,Griffith,,
mens-d1,Western Mich.,Trey,Lewis,,
mens-d1,Western Mich.,Declan,Peterson,,
mens-d1,Western Mich.,EJ,Ryans,,
mens-d1,Western Mich.,Junior,Sileu,,
mens-d1,Western Mich.,Michael,Sulaka,,
mens-d1,Western Mich.,Brady,Swartz,,
mens-d1,Western Mich.,Carson,Vis,,
mens-d1,Western Mich.,Hudson,Ward,,
mens-d1,Western Mich.,Justice,Williams,,
mens-d1,William & Mary,Ryan,"Jackson, Jr.",,
mens-d1,Winthrop,Daylen,Berry,,
mens-d1,Winthrop,Pharell,Boyogueno,,
mens-d1,Winthrop,Cam,Christy,,
mens-d1,Winthrop,Kody,Clouet,,
mens-d1,Winthrop,Logan,Duncomb,,
mens-d1,Winthrop,Tai,Hamilton,,
mens-d1,Winthrop,Henry,Harrison,,
mens-d1,Winthrop,Seifeldin,Hendawy,,
mens-d1,Winthrop,Tommy,Kamarad,,
mens-d1,Winthrop,Josh,Meo,,
mens-d1,Winthrop,Edward,Nnamoko,,
mens-d1,Winthrop,Kareem,Rozier,,
mens-d1,Winthrop,Braylhan,Thomas,,
mens-d1,Winthrop,Isaiah,Wilson,,
mens-d1,Wofford,Grayson,Collins,,
mens-d1,Wofford,Luke,Flynn,,
mens-d1,Wofford,Kahmare,Holmes,,
mens-d1,Wofford,Nils,Machowski,,
mens-d1,Wofford,Maximo,Ortega,,
mens-d1,Wofford,Callum,Richard,,
mens-d1,Wofford,Cannon,Richards,,
mens-d1,Wofford,Brendan,Rigsbee,,
mens-d1,Wofford,Rex,Stirling,,
mens-d1,Wofford,Brian,Sumpter,,
mens-d1,Wofford,Jayden,Tyler,,
mens-d1,Wofford,Cayden,Vasko,,
mens-d1,Wofford,Chace,Watley,,
mens-d1,Wyoming,Simm,Saadi,,
mens-d1,Xavier,Roddie,Anderson III,,
mens-d1,Xavier,Filip,Borovicanin,,
mens-d1,Xavier,Tre,Carroll,,
mens-d1,Xavier,Malik,Messina-Moore,,
mens-d1,Xavier,Jovan,Milicevic,,
mens-d1,Xavier,Pape,N'Diaye,,
mens-d1,Xavier,Mier,Panoam,,
mens-d1,Xavier,Anthony,Robinson,,
mens-d1,Xavier,Ian,Sabourin,,
mens-d1,Xavier,Isaiah,Walker,,
mens-d1,Xavier,Michael,Wolf,,
mens-d1,Xavier,All,Wright,,
mens-d1,Yale,Courtney,Wallace Jr.,,
mens-d1,Youngstown St.,Derrick,Anderson,,
mens-d1,Youngstown St.,Rontavious,Blackshear,,
mens-d1,Youngstown St.,Cris,Carroll,,
mens-d1,Youngstown St.,Bryson,Dawkins,,
mens-d1,Youngstown St.,Jaiden,Haynes,,
mens-d1,Youngstown St.,Andrew,King,,
mens-d1,Youngstown St.,Jason,Nelson,,
mens-d1,Youngstown St.,Cam,Polak,,
mens-d1,Youngstown St.,Tyler,Robinett,,
mens-d1,Youngstown St.,Rich,Rolf,,
mens-d1,Youngstown St.,Vladimer,Salaridze,,
mens-d1,Youngstown St.,Shaheed,Solebo,,
mens-d1,Youngstown St.,Imanuel,Zorgvol,,
